,,D/E/De,GDP Growth,Lab Qual,Lab Quant,ICT Capital,NICT Capital,Cl Quality,Cl Quant,ContriICT,ContriNICT,Export of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2006,2,6.269671023,0.725962315,3,21.3870585,11.64652929,0.363434711,1.568806916,1.557625458,4.857993126,47.99726052,-0.52957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2007,2,6.679213792,0.742746191,3.2,20.7654193,11.55264154,0.369745563,2.411459386,1.309632044,3.759878501,53.30898179,-0.6464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2008,2,5.595199764,0.758756883,4.7,21.93072289,11.78738251,0.392159121,-2.516950481,1.063853595,2.186551504,53.62430437,-0.70192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2009,2,-5.14187701,0.774388295,-4.6,19.88708377,9.832230955,0.42726025,-2.321495675,0.324085867,4.192067683,43.78610785,-0.64428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2010,2,0.653277757,0.78964904,-4,16.87535048,6.02786988,0.453430694,0.832830463,0.370480143,4.850315303,55.14013819,-0.65828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1995,2,10.09992212,0.270364597,1.910079271,11.57583371,7.821451128,0.117884041,1.248122286,0.489066262,4.808073118,29.30278588,1.461861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1996,2,7.151573896,0.271122297,2.862542495,13.33488375,9.045556933,0.118214416,-0.131133304,0.566478679,4.506844655,27.27677488,1.413343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1997,2,6.889139116,0.273337006,-0.299840444,17.19360799,9.00028795,0.119542191,1.797824167,0.534226373,3.360807523,27.08376461,1.36635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1998,2,4.014288634,0.284560095,4.019319266,19.67819482,8.602034301,0.127282494,-0.987666659,0.421206607,2.691920474,26.29991077,1.36757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,1999,2,-0.547885289,0.297984108,-2.135920711,19.12791282,6.594289094,0.137790211,0.515780365,0.348393503,2.874206565,29.59801438,1.34565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2000,2,4.993487149,0.306101306,1.118121762,16.61150008,5.24431169,0.141202018,0.092523091,0.347645557,2.823111601,29.28715138,1.34337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2001,2,3.215616569,0.556963915,0.205300841,13.53606284,5.488697812,0.251007359,0.973575842,0.373559329,2.728548087,30.87198151,1.324194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2002,2,2.654580027,0.580046698,2.177177556,12.67954707,5.373183638,0.25938144,1.416623592,0.486790854,2.769338898,31.54330541,1.204662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2003,2,3.702976182,0.596710807,3.171338886,13.53760213,5.190192908,0.266548176,1.064615138,0.68214559,3.274808824,33.92225271,1.181283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2004,2,6.780940294,0.612309389,2.383311652,17.22358465,5.274487287,0.273516006,0.171631016,0.838258769,3.532514721,37.85515411,1.162068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2005,2,5.993463099,0.634910911,0.384223531,22.00044543,6.270249188,0.283612008,0.933214277,0.832643453,3.480818495,38.38236955,1.14624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2006,2,5.538111925,0.66072722,2.089149691,23.74742478,6.819419563,0.29514404,0.449034758,0.743384659,3.938476741,42.43382995,1.131438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2007,2,5.032065883,0.686613889,1.005236246,22.7513954,6.736556441,0.306707504,0.576031022,0.623025652,3.47895734,43.82695987,1.117662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2008,2,3.239415213,0.712525612,1.289537735,20.80115825,7.609602809,0.318282167,-0.744024944,0.538089592,3.110447526,41.50668497,1.106907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2009,2,-1.041839924,0.73903068,-1.665619016,17.4842447,6.720407307,0.330121862,1.265681721,0.151196844,3.67956236,37.17091116,1.099411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,2010,2,5.603029579,0.766037311,2.8334314,15.22299498,6.005190685,0.342185609,2.22493466,0.226310268,2.998374961,38.0598806,1.093768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1995,2,5.071628466,0.537315011,4.40399982,19.31154132,7.556057721,0.271455687,0.284543494,0.369850965,2.18607951,14.53374289,1.665525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1996,2,2.03500744,0.555538805,0.570541993,24.86941069,6.091951951,0.277061039,0.935831945,0.526027288,1.784378476,15.1994617,1.608332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1997,2,3.372770548,0.571083417,1.876801439,33.01531672,4.459841177,0.284760073,-0.064323161,0.610407628,0.733248936,14.84154374,1.555213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1998,2,0.568166981,0.604971685,-0.129172951,35.49558818,3.662465513,0.301252631,-1.101733465,0.597241102,0.055276783,15.00735084,1.55567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,1999,2,-4.294941202,0.645778701,-2.208071761,32.35448897,1.520974282,0.322215981,1.634206064,0.544100488,0.352710974,18.34657875,1.54433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2000,2,2.882903628,0.677507091,3.313551843,27.2985518,0.113839936,0.334138772,0.444244966,0.517234858,0.488426955,15.91513972,1.5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2001,2,1.663977094,0.426813494,0.904883724,21.23759985,0.729404204,0.209540455,1.056654006,0.489401398,0.941657554,15.38713577,1.511724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2002,2,2.473144419,0.433478877,2.12129429,17.40111113,1.034019608,0.21592346,1.590036228,0.615324173,1.427949965,14.81556968,1.41372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2003,2,3.843455762,0.434514089,3.212726861,14.86402899,1.99439358,0.215048832,1.719735377,0.753057795,1.735403202,16.57529971,1.38469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2004,2,5.195678398,0.435426598,3.555105627,17.45638549,2.96862144,0.210631848,1.866044849,0.826160982,2.247527614,16.77075142,1.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2005,2,4.599154741,0.441459287,3.906175122,19.19598132,3.592557833,0.210892432,1.516773086,0.923629757,2.674423344,16.84991592,1.305635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2006,2,6.482768059,0.448852312,3.188364208,18.59030724,4.683995619,0.213528657,1.781518199,1.000291668,2.945435606,17.63749746,1.262871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2007,2,6.672950834,0.455704005,3.735226393,20.36292702,5.598592758,0.217348267,0.796243269,0.940650981,2.792582847,16.53923243,1.221874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2008,2,3.485354409,0.462027406,1.684913225,22.32126445,6.103083864,0.218341337,0.041631097,0.847014412,2.60801632,17.78948399,1.180647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2009,2,1.638059504,0.468398817,0.088400429,20.47864199,5.780245364,0.220586662,1.231236756,0.422917306,1.546507422,16.03080966,1.139578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,2010,2,3.894953057,0.474808086,2.603320591,18.31040829,5.424373597,0.224559801,1.82577204,0.460111583,1.124482602,15.93598373,1.098885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,1995,2,3.845969215,0.501675112,2.875038609,6.35324344,5.182874575,0.31858508,1.563383639,0.483249035,1.262054406,37.5554439,2.457604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,1996,2,0.882686302,0.526159909,2.4814751,6.801204383,3.719376773,0.331492256,2.582311071,0.512153422,1.53322909,39.31493518,2.41464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,1997,2,5.428160354,0.542833796,4.187129438,7.057266682,4.009313509,0.334779639,2.467248775,0.567015912,1.585214026,40.74752118,2.362703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,1998,2,8.063802868,0.576196006,4.039138556,7.699921727,4.751975089,0.35196091,1.577899233,0.553968502,1.614933647,47.4442833,2.327567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,1999,2,7.90162608,0.617912877,2.659933642,8.741021901,4.636436701,0.366552081,2.438053861,0.538029103,1.526970044,51.74490096,2.35456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2000,2,1.784805581,0.652746717,4.221449047,9.281224012,4.452117532,0.376987061,2.161921188,0.564137241,1.706122234,48.62292242,2.234536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2001,2,1.07065402,0.488066021,3.618374094,9.498934448,4.414381459,0.291611697,1.360361464,0.585667789,1.661417633,41.47720236,2.272391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2002,2,2.860865928,0.497811288,2.22580377,9.847933054,5.14607802,0.304251118,2.069674805,0.714370562,1.560567319,42.38635884,1.647877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2003,2,6.207777187,0.501217693,3.400288522,10.34585014,4.963691533,0.30507932,0.161689799,0.780114532,1.632975228,46.66910801,1.532833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2004,2,4.171238095,0.503305718,0.269061211,12.06211224,4.592045024,0.302456832,1.351564005,0.86897118,1.711178385,46.25595537,1.469266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2005,2,5.719640106,0.510990713,2.250015363,11.95052564,4.888364673,0.306947529,2.303449064,0.926279929,2.173802257,48.50005242,1.441752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2006,2,8.415398747,0.520604989,3.815655783,12.30655834,5.253536999,0.31428074,4.335401952,0.895863958,2.65211463,49.12905928,1.42458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2007,2,7.636217773,0.52972408,7.179118693,13.4129256,6.647064537,0.319895381,2.216315642,0.870656874,2.253532596,48.71106409,1.398345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2008,2,2.694979496,0.538236089,3.667479381,13.99778277,7.995820045,0.325264549,-1.931614056,0.779013662,1.712726802,45.43519719,1.364749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2009,2,-1.020916179,0.546776783,-3.156933561,14.05879557,6.908394396,0.334553025,1.570077986,1.083708275,2.400726825,42.28035781,1.317726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,2010,2,4.835504293,0.555266021,2.531156316,13.40265721,5.326077715,0.344431889,0.764531828,1.39095271,2.52457466,38.17023025,1.262247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,1995,2,6.035546586,0.245913095,1.749172807,29.34083045,4.56370227,0.107484171,0.110731216,1.059254538,1.91228278,40.56147812,-0.06131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,1996,2,4.193624482,-0.018554099,0.217392994,34.42057967,5.606091768,-0.009450709,-0.248508388,0.940029789,1.524833031,38.43774378,-0.11638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,1997,2,-0.676554209,0.0325745,-0.424051331,26.13584995,5.116606876,0.019089757,-0.403841864,1.279973052,1.344960555,40.57362089,-0.10776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,1998,2,-0.31653333,0.090875197,-0.697588874,20.70126981,4.057479277,0.052608649,-0.751180435,1.251145266,1.365722902,42.2834172,-0.106534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,1999,2,1.427808125,0.62084971,-1.321038511,24.76365566,3.541631997,0.353032979,-0.406548893,1.133609936,1.540571079,43.01850445,-0.10725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2000,2,4.204495624,0.610628678,-0.712754577,24.66842979,3.604530543,0.348297181,-2.559162118,0.608367939,1.682263985,48.32965949,-0.0986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2001,2,3.005888127,0.459997403,-4.439700022,20.8971709,4.173209146,0.265154825,0.313591841,0.215589791,1.626882143,49.13565062,-0.09474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2002,2,1.633535139,0.602285191,0.532081677,13.21517825,4.6211496,0.354967522,-0.841018558,0.140918407,1.558040828,45.24241448,-0.1929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2003,2,3.538492694,0.631611282,-1.38686141,5.467519909,4.595876113,0.383020844,0.258509163,0.093004334,1.688175835,47.06170259,-0.02862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2004,2,4.828961939,0.576063618,0.425208826,3.413541988,4.444991052,0.35022255,1.157845184,0.102204923,1.799918897,57.43015901,0.030435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2005,2,6.243251637,0.498608314,1.926052943,2.572516352,4.654609412,0.299737975,0.20461618,0.1974602,2.072031423,62.31477741,0.138326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2006,2,6.650418788,0.245041703,0.341604487,2.973988093,4.91027981,0.146776461,0.742820837,0.271597109,2.22047139,65.29163011,0.270796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2007,2,5.381813273,0.246078707,1.245755609,6.73039481,5.536030605,0.146732142,1.477363054,0.264926068,1.53661035,66.5527782,0.583542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2008,2,2.674860321,0.242984504,2.456851117,10.50920114,5.95561564,0.146112358,-1.478344481,0.259903772,0.969922356,63.36447718,0.829413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2009,2,-4.962926358,0.240118406,-2.434999682,10.27173847,4.185524955,0.145781424,0.076853589,0.194248767,1.641464047,58.81271662,0.569729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic,2010,2,2.26914864,0.225884002,0.126537401,9.861221164,2.647995949,0.137192605,0.839164387,0.251878379,1.124210469,66.17670604,0.291362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1995,2,2.22755298,0.246490608,3.487160802,24.50598031,2.184457704,0.059316494,-0.179472147,0.313969259,1.083914097,21.28690337,2.156725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1996,2,1.716925204,0.246286299,-0.745799299,24.97680783,1.50039494,0.059267326,0.828606356,0.402690982,1.780051924,22.27328469,2.100954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1997,2,4.236828536,0.248472299,3.443286568,25.47748387,1.450947858,0.059793371,-0.0559251,0.454486115,0.415297365,21.53492621,2.04604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1998,2,3.21431309,0.259127188,-0.232397625,26.95968747,2.391162887,0.062357407,-0.312327035,0.430825399,-0.772522483,17.89195087,2.03545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,1999,2,-4.855373874,0.271471497,-1.297879871,28.59356999,0.558545813,0.065327995,0.968818273,0.631251978,0.416602381,26.37754164,2.02867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2000,2,1.085883845,0.278715999,4.025939479,27.72188485,-1.038566604,0.067071337,1.677383482,0.877494086,1.714241691,32.12753529,1.98433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2001,2,3.937098384,0.236479589,6.970392913,32.04423487,0.563298585,0.056907401,1.141196396,0.882334821,2.193914354,23.22274709,1.98352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2002,2,4.015082866,0.236847601,4.742259532,33.03105235,2.339388058,0.056995958,0.344515243,0.885141827,2.139686048,21.49237389,1.691879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2003,2,2.686467767,0.233920594,1.431638468,27.45156586,3.01693026,0.056291593,2.202149853,1.296936814,2.233471908,22.59839936,1.650495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2004,2,7.891301811,0.231788005,9.15106833,23.48582894,2.964963205,0.055778399,3.991969675,1.692258939,2.270379476,24.5543486,1.64221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2005,2,5.156069994,0.232595392,16.58869237,27.73379385,3.1344641,0.05597269,0.589684676,1.564995758,2.253115922,27.6181741,1.656034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2006,2,4.309325293,0.23379859,2.450443991,28.37891579,3.245019913,0.056262233,-0.271660974,1.462120935,2.607363835,30.33307477,1.676828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2007,2,2.166427113,0.234597293,-1.12889139,23.43745381,3.253225237,0.056454435,-0.097499817,1.429902948,2.69752536,31.93176797,1.689525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2008,2,6.163239852,0.23506321,-0.405162014,21.76213712,3.766946122,0.056566554,-0.051332603,1.320905983,2.832609788,34.16363955,1.690058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2009,2,0.564893056,0.235525798,-0.213313429,20.6693694,3.90852429,0.056677876,-0.325024338,0.310351886,0.698491372,25.24910794,1.672785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,2010,2,3.464583308,0.236022309,-1.350643672,18.75433922,4.111602157,0.056797359,-1.089476421,0.377103663,0.949073303,27.89495597,1.643067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,1995,2,1.488860883,0.221205805,-1.632890478,15.76196402,2.231351472,0.147590123,-0.139444473,0.469842507,1.197059359,39.20916257,-0.13922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,1996,2,0.033914606,-0.310428091,-0.220476999,14.27802294,2.784395963,-0.196335581,0.8238432,0.933750533,1.333192457,41.93154207,-0.17177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,1997,2,3.316763416,-0.176277896,1.338959578,14.55226988,3.397311643,-0.108461338,0.918153115,1.343029179,1.549998485,48.00066514,-0.20146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,1998,2,4.122330621,0.291493093,1.520498004,24.66186285,3.720970452,0.176018185,2.141296677,1.239007711,1.747028716,53.00151131,-0.20634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,1999,2,3.186800331,2.49199383,3.608712927,30.07743061,4.284694791,1.478670817,0.376419979,1.108837593,1.610977016,55.67618023,-0.2154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2000,2,4.15296182,-0.883107819,0.620486774,25.76805353,5.065151677,-0.535739772,-1.298111118,1.179413777,1.346107572,66.89463138,-0.22454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2001,2,3.667045385,-0.0307637,-2.121744864,19.89189982,4.851759225,-0.018821632,0.310099567,1.482030656,1.002839208,65.02368053,-0.23268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2002,2,4.393216595,0.617326517,0.517294742,18.24150831,4.008004442,0.370065006,-0.827542413,1.784758642,0.795314368,58.22528487,-0.28475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2003,2,3.708715364,1.896992885,-1.360871922,21.63290381,3.103168868,1.153556164,-0.343557307,1.889194548,0.68774689,56.59729716,-0.28643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2004,2,4.67819944,2.314854972,-0.560138328,23.62619191,2.557983994,1.419801638,-0.155762164,1.861646958,0.626820838,60.02428924,-0.22144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2005,2,4.17143032,0.719566178,-0.253773807,22.10047841,2.287008241,0.441657798,0.157075166,1.751964912,0.636096112,63.15295572,-0.19888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2006,2,3.886435181,0.402386719,0.258379965,18.88460815,2.137460001,0.24462021,-0.064593292,1.595736668,0.589199178,74.62753219,-0.15572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2007,2,0.509976363,0.40173498,-0.107319362,16.90086275,2.160072699,0.241795927,-1.101796888,1.252189372,0.344802369,78.6110955,-0.15492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2008,2,0.87474538,0.395731907,-1.827326789,16.45426452,1.963414252,0.238608755,-2.09283419,0.980749447,0.087918242,79.95558774,-0.1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2009,2,-6.775467098,0.390011491,-3.47115472,13.27429116,1.139541809,0.235146354,-0.309546804,0.034505856,-0.500813546,75.0622295,-0.15491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2010,2,0.786019582,0.413491204,-0.521171233,10.43501347,0.281026727,0.245590857,0.720517337,0.047460551,0.321860076,82.62342542,-0.22601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,1995,2,9.375520051,0.55632391,1.736146957,11.78503111,13.96899074,0.295599201,5.585506931,1.611074246,4.364666343,94.0895933,2.537955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,1996,2,9.533473104,0.574975787,10.5120413,15.00303745,13.2481128,0.305509754,1.233166829,1.26689421,2.325950377,91.57615121,2.551006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,1997,2,7.067038864,0.591839617,2.320845798,13.84388506,12.39132732,0.314470241,0.172967883,1.165466104,0.192256086,93.289448,2.54138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,1998,2,-7.644286007,0.627810322,0.325529184,10.64168587,6.651747972,0.333583052,1.302173268,1.062954403,0.719729299,115.7433167,2.5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,1999,2,5.956628919,0.670839101,2.450717427,10.33398136,0.529163796,0.356446137,2.588306926,0.815437827,1.192868594,121.311797,2.42342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2000,2,8.48820731,0.704394188,4.871248081,11.56624109,1.90912243,0.374275423,0.638130587,0.704439124,1.099852845,119.8100449,2.4823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2001,2,0.516339764,0.348832598,1.200975198,9.426128119,3.121439368,0.185350003,1.763581671,0.820077956,0.971536338,110.4024914,2.490732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2002,2,5.250694975,0.347205997,3.319097683,8.282222599,2.867303789,0.184485724,1.678930223,0.954195485,0.76286681,108.3053028,1.990897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2003,2,5.627162382,0.3404574,3.159781918,10.32809839,2.495814115,0.180899899,-0.151242921,0.911543425,0.880866591,106.9434461,1.89749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2004,2,6.563264877,0.335678505,-0.284642354,12.33792454,1.949486323,0.17836066,1.25587713,0.836182386,1.049620565,115.3730943,1.843039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2005,2,5.194840208,0.33549841,2.363587171,11.58106253,2.259048261,0.178264966,1.0493421,0.81744371,1.271889545,112.8989768,1.81548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2006,2,5.434632301,0.335368491,1.974883862,10.63021421,2.691322006,0.178195932,0.650991034,0.802272372,1.398936566,112.1858568,1.793868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2007,2,6.107691675,0.334501406,1.225178782,11.39518172,3.204491362,0.177735218,0.186960294,0.7310885,1.227577869,106.168735,1.764631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2008,2,4.719152674,0.332903094,0.351863191,12.69062608,3.450462967,0.176885957,1.381474547,0.68380055,1.214746665,99.49931879,1.731284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2009,2,-1.525255851,0.331270089,2.599964105,12.35923916,2.997723967,0.176018279,5.083429068,0.130927109,1.471941639,91.41679187,1.690201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
